title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Amendment to Examination and Investigation Sample Requirements,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations regarding the collection of twice the quantity of food, drug, or cosmetic estimated to be sufficient for analysis. This action increases the dollar amount that FDA will consider to determine whether to routinely collect a reserve sample of a food, drug, or cosmetic product in addition to the quantity sufficient for analysis. Experience has demonstrated that the current dollar amount does not adequately cover the cost of most quantities sufficient for analysis plus reserve samples. This direct final rule is part of FDA's continuing effort to achieve the objectives of the President's ``Reinventing Government'' initiative, and is intended to reduce the burden of unnecessary regulations on food, drugs, and cosmetics without diminishing the protection of the public health. Elsewhere in this issue of the Federal Register, FDA is publishing a companion proposed rule under FDA's usual procedures for notice and comment to provide a procedural framework to finalize the rule in the event the agency receives any significant adverse comment and withdraws this direct final rule.",63 FR 51297, 98-25358,https://www.federalregister.gov/documents/1998/09/25/98-25358/amendment-to-examination-and-investigation-sample-requirements,https://www.govinfo.gov/content/pkg/FR-1998-09-25/pdf/98-25358.pdf,9/25/1998
Delegations of authority and Organization,Rule,Health and Human Services Department; Food and Drug Administration,,63 FR 51299, X98-10925,https://www.federalregister.gov/documents/1998/09/25/X98-10925/delegations-of-authority-and-organization,https://www.govinfo.gov/content/pkg/FR-1998-09-25/pdf/X98-10925.pdf,9/25/1998
Listing of Color Additives Exempt from Certification; Canthaxanthin; Confirmation of Effective Date; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is confirming the effective date of April 28, 1998, for the final rule that appeared in the Federal Register of March 27, 1998 (63 FR 14814), and amended the color additive regulations to provide for the safe use of canthaxanthin as a color additive in the feed of salmonid fish to enhance the color of their flesh. FDA also is correcting an inadvertent error in the final rule.",63 FR 51299, 98-25640,https://www.federalregister.gov/documents/1998/09/25/98-25640/listing-of-color-additives-exempt-from-certification-canthaxanthin-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-1998-09-25/pdf/98-25640.pdf,9/25/1998
Oral Dosage Form New Animal Drugs; Etodolac Tablets,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Fort Dodge Animal Health. The NADA provides for oral veterinary prescription use of etodolac tablets for the management of pain and inflammation associated with osteoarthritis in dogs.,63 FR 51300, 98-25639,https://www.federalregister.gov/documents/1998/09/25/98-25639/oral-dosage-form-new-animal-drugs-etodolac-tablets,https://www.govinfo.gov/content/pkg/FR-1998-09-25/pdf/98-25639.pdf,9/25/1998
Administrative Practices and Procedures; Internal Agency Review of Decisions,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) published in the Federal Register of June 16, 1998 (63 FR 32733), a direct final rule to implement the new Dispute Resolution provision of the Federal Food, Drug, and Cosmetic Act, as amended by the Food and Drug Administration Modernization Act of 1997 (FDAMA). The comment period closed on August 31, 1998. FDA is withdrawing the direct final rule because the agency received significant adverse comment.",63 FR 50757, 98-25363,https://www.federalregister.gov/documents/1998/09/23/98-25363/administrative-practices-and-procedures-internal-agency-review-of-decisions,https://www.govinfo.gov/content/pkg/FR-1998-09-23/pdf/98-25363.pdf,9/23/1998
Amended Economic Impact Analysis of Final Rule Requiring Use of Labeling on Natural Rubber Containing Devices,Rule,Amended Economic Impact Analysis of Final Rule Requiring Use of; Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing an amended economic analysis statement relating to a final rule that published in the Federal Register of September 30, 1997 (62 FR 51021), requiring labeling statements concerning the presence of natural rubber latex in medical devices. This rule was issued in response to numerous reports of severe allergic reactions and deaths related to a wide range of medical devices containing natural rubber. The final rule becomes effective on September 30, 1998. In order to allow further comment on the economic impact of the September 30, 1997, final rule, FDA published in the Federal Register of June 1, 1998, an amended economic impact statement, including an amended initial regulatory flexibility analysis (IRFA) that it prepared under the Regulatory Flexibility Act (RFA), as amended by the Small Business Regulatory Enforcement and Fairness Act (SBREFA). After considering comments submitted in response to the June 1, 1998, amended economic analysis statement, FDA is issuing the amended final economic impact statement, including an amended final regulatory flexibility analysis.",63 FR 50660, 98-24864,https://www.federalregister.gov/documents/1998/09/22/98-24864/amended-economic-impact-analysis-of-final-rule-requiring-use-of-labeling-on-natural-rubber,https://www.govinfo.gov/content/pkg/FR-1998-09-22/pdf/98-24864.pdf,9/22/1998
"Indirect Food Additives: Adjuvants, Production aids, and Sanitizers",Rule,Food and Drug Administration,,63 FR 49284, X98-10915,https://www.federalregister.gov/documents/1998/09/15/X98-10915/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1998-09-15/pdf/X98-10915.pdf,9/15/1998
"Animal Drugs, Feeds, and Related Products; Enrofloxacin Solution",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Bayer Corp., Agriculture Division, Animal Health. The NADA provides for subcutaneous use of enrofloxacin solution in cattle for the treatment of bovine respiratory disease.",63 FR 49002, 98-24497,https://www.federalregister.gov/documents/1998/09/14/98-24497/animal-drugs-feeds-and-related-products-enrofloxacin-solution,https://www.govinfo.gov/content/pkg/FR-1998-09-14/pdf/98-24497.pdf,9/14/1998
Removal of Regulations Regarding Certification of Drugs Composed Wholly or Partly of Insulin; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) published in the Federal Register of May 13, 1998, a direct final rule (63 FR 26694). The direct final rule amends the regulations regarding certification of drugs composed wholly or partly of insulin, and conforming and related amendments. This document confirms the effective date of the direct final rule.",63 FR 48576, 98-24411,https://www.federalregister.gov/documents/1998/09/11/98-24411/removal-of-regulations-regarding-certification-of-drugs-composed-wholly-or-partly-of-insulin,https://www.govinfo.gov/content/pkg/FR-1998-09-11/pdf/98-24411.pdf,9/11/1998
Removal of Regulations Regarding Certification of Antibiotic Drugs; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) published in the Federal Register of May 12, 1998, a direct final rule (63 FR 26066). The direct final rule repealed FDA's regulations governing certification of antibiotic drugs. This document confirms the effective date of the direct final rule.",63 FR 48576, 98-24413,https://www.federalregister.gov/documents/1998/09/11/98-24413/removal-of-regulations-regarding-certification-of-antibiotic-drugs-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-1998-09-11/pdf/98-24413.pdf,9/11/1998
"New Animal Drugs For Use In Animal Feeds; Bacitracin Methylene Disalicylate, Decoquinate, and Roxarsone; Correction",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of July 17, 1998 (63 FR 38474). The document amended the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Alpharma Inc. The NADA provides for using approved bacitracin methylene disalicylate, decoquinate, and roxarsone Type A medicated articles to make combination drug Type C medicated broiler chicken feeds. The document was published with two typographical errors. This document corrects those errors.",63 FR 48576, 98-24412,https://www.federalregister.gov/documents/1998/09/11/98-24412/new-animal-drugs-for-use-in-animal-feeds-bacitracin-methylene-disalicylate-decoquinate-and-roxarsone,https://www.govinfo.gov/content/pkg/FR-1998-09-11/pdf/98-24412.pdf,9/11/1998
Food Labeling: Health Claims; Reopening of Comment Period,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is reopening to October 8, 1998, the comment period for the nine interim final rules that appeared in the Federal Register of June 22, 1998 ((63 FR 34084), (63 FR 34092), (63 FR 34097), (63 FR 34101), (63 FR 34104), (63 FR 34107), (63 FR 34110), (63 FR 34112), and (63 FR 34115)). The rules prohibit the use on food labels of claims that are not appropriately based on authoritative statements from scientific bodies or that otherwise do not meet the specifications of new legislation. Interested persons were given until September 8, 1998, to comment on the interim final rules. This action is being taken in response to requests to reopen the comment period.",63 FR 48428, 98-24359,https://www.federalregister.gov/documents/1998/09/10/98-24359/food-labeling-health-claims-reopening-of-comment-period,https://www.govinfo.gov/content/pkg/FR-1998-09-10/pdf/98-24359.pdf,9/10/1998
Obstetric and Gynecologic Devices; Reclassification and Classification of Medical Devices Used for In Vitro Fertilization and Related Assisted Reproduction Procedures,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing that it is reclassifying instrumentation intended for use in in vitro fertilization (IVF) and related assisted reproduction technology (ART) procedures, including but not limited to gamete intrafallopian transfer (GIFT), embryo transfer (ET), and intracytoplasmic sperm injection (ICSI), from class III (premarket approval) to class II (special controls). FDA is also reclassifying assisted reproduction microscopes and microscope accessories from class III to class I. This reclassification is on the Secretary of the Department of Health and Human Services' (the Secretary's) own initiative based on new information. Accordingly, the order is being codified in the Code of Federal Regulations. Upon the effective date, this Federal Register document may be cited in the absence of an existing predicate device which would be used to support substantial equivalence. Elsewhere in this issue of the Federal Register, FDA is announcing the availability of a draft guidance entitled ``Devices Used for In Vitro Fertilization and Related Assisted Reproduction Procedures: Submission Guidance for a 510(k).''",63 FR 48428, 98-24242,https://www.federalregister.gov/documents/1998/09/10/98-24242/obstetric-and-gynecologic-devices-reclassification-and-classification-of-medical-devices-used-for-in,https://www.govinfo.gov/content/pkg/FR-1998-09-10/pdf/98-24242.pdf,9/10/1998
